"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"760",23278161,"not-logged-in-ccb1bef4b04890c4522b",NA,"ccb1bef4b04890c4522b",3054,"edited survey tool",5.7,"2016-12-14 15:01:08 UTC","","","{""session"":""08929e42041fd255a64cbdd1b5e9ff70e96db97ae192efc8d3f3ccabd3c93594"",""viewport"":{""width"":1920,""height"":1080},""started_at"":""2016-12-14T15:01:02.139Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:01:08.647Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4632130"":{""retired"":{""id"":3163316,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:09.020Z"",""updated_at"":""2016-12-17T19:12:20.891Z"",""retired_at"":""2016-12-17T19:12:20.887Z"",""subject_id"":4632130,""retirement_reason"":null},""id"":13399,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R04-SCH1-WI15/R04-SCH1-WI15 (71).JPG"",""image_name"":""R04-SCH1-WI15 (71).JPG""}}",4632130
"761",23278163,"girlwithtrowel",626573,"c39c10d78f51bdbedb98",3054,"edited survey tool",5.7,"2016-12-14 15:01:11 UTC","","","{""session"":""da768cd8c143efd4c9f36f17778bb524e6d41779a54e4709322d8fe24a9319c0"",""viewport"":{""width"":1280,""height"":934},""started_at"":""2016-12-14T15:00:52.270Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:01:10.919Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":674,""clientHeight"":479,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4658419"":{""retired"":{""id"":3163317,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:11.479Z"",""updated_at"":""2016-12-18T22:30:10.617Z"",""retired_at"":""2016-12-18T22:30:10.524Z"",""subject_id"":4658419,""retirement_reason"":null},""id"":28904,""file_path"":""Z:/TransectTrailCamPics/WI15/SCT/S09-KTP1-WI15/S09-KTP1-WI15 (1317).JPG"",""image_name"":""S09-KTP1-WI15 (1317).JPG""}}",4658419
"762",23278166,"girlwithtrowel",626573,"c39c10d78f51bdbedb98",3054,"edited survey tool",5.7,"2016-12-14 15:01:20 UTC","","","{""session"":""da768cd8c143efd4c9f36f17778bb524e6d41779a54e4709322d8fe24a9319c0"",""viewport"":{""width"":1280,""height"":934},""started_at"":""2016-12-14T15:01:10.934Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:01:19.851Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":674,""clientHeight"":479,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4638064"":{""retired"":{""id"":3163319,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:20.304Z"",""updated_at"":""2016-12-20T21:33:15.532Z"",""retired_at"":""2016-12-20T21:33:15.522Z"",""subject_id"":4638064,""retirement_reason"":null},""id"":18925,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R10-WCP3-WI15/R10-WCP3-WI15 (248).JPG"",""image_name"":""R10-WCP3-WI15 (248).JPG""}}",4638064
"763",23278167,"not-logged-in-e3f9a2035a59fc9c0a95",NA,"e3f9a2035a59fc9c0a95",3054,"edited survey tool",5.7,"2016-12-14 15:01:23 UTC","","","{""session"":""e03410b186a9cac8a4c50b870c66a72f56b39c1820e9b2e7f9bd31a862e4d7fe"",""viewport"":{""width"":1280,""height"":685},""started_at"":""2016-12-14T15:00:59.207Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:01:16.668Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":449,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""RBBT"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4648021"":{""retired"":{""id"":3163320,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:23.633Z"",""updated_at"":""2016-12-28T23:48:04.820Z"",""retired_at"":""2016-12-28T23:48:04.816Z"",""subject_id"":4648021,""retirement_reason"":null},""id"":28366,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S10-ILC1-WI15/S10-ILC1-WI15 (70).JPG"",""image_name"":""S10-ILC1-WI15 (70).JPG""}}",4648021
"764",23278168,"skaquilts",317899,"ef9c331ef4e27f488a24",3054,"edited survey tool",5.7,"2016-12-14 15:01:23 UTC","","","{""session"":""39fbf7d570acbb13c28f8bcd8c941d0e6727e36d23f87501936984878a4fd146"",""viewport"":{""width"":806,""height"":521},""started_at"":""2016-12-14T15:00:51.794Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"",""utc_offset"":""25200"",""finished_at"":""2016-12-14T15:01:22.802Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":714,""clientHeight"":508,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4642236"":{""retired"":{""id"":3163322,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:23.891Z"",""updated_at"":""2016-12-18T22:19:37.438Z"",""retired_at"":""2016-12-18T22:19:37.423Z"",""subject_id"":4642236,""retirement_reason"":null},""id"":22580,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S03-JKP2-WI15/S03-JKP2-WI15 (98).JPG"",""image_name"":""S03-JKP2-WI15 (98).JPG""}}",4642236
"765",23278169,"not-logged-in-0835eaa2db2cbfaf7c1c",NA,"0835eaa2db2cbfaf7c1c",3054,"edited survey tool",5.7,"2016-12-14 15:01:23 UTC","","","{""session"":""fea5664dd353c5510b7909fba4c6d87a3c11840a729e6b8993ff35dbceb73a01"",""viewport"":{""width"":598,""height"":279},""started_at"":""2016-12-14T15:00:43.047Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 5.1; XT1032 Build/LPBS23.13-56-2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:01:23.982Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":353,""clientHeight"":251,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""RBBT"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4620047"":{""retired"":{""id"":3163321,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:23.816Z"",""updated_at"":""2016-12-18T20:32:18.944Z"",""retired_at"":""2016-12-18T20:32:18.903Z"",""subject_id"":4620047,""retirement_reason"":null},""id"":1480,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D02-SCP1-WI15/D02-SCP1-WI15 (172).JPG"",""image_name"":""D02-SCP1-WI15 (172).JPG""}}",4620047
"766",23278170,"berez",1218637,"306cb8aa32de23e436db",3054,"edited survey tool",5.7,"2016-12-14 15:01:24 UTC","","","{""session"":""61b233b1cd58e250043520ea90b7bc20bd4b2460ae24326f2e1ca198a8491102"",""viewport"":{""width"":1366,""height"":662},""started_at"":""2016-12-14T15:02:19.113Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:02:44.639Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":737,""clientHeight"":525,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4630157"":{""retired"":{""id"":3163323,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:24.574Z"",""updated_at"":""2016-12-19T11:51:54.610Z"",""retired_at"":""2016-12-19T11:51:54.588Z"",""subject_id"":4630157,""retirement_reason"":null},""id"":11426,""file_path"":""Z:/TransectTrailCamPics/WI15//JNT/J01-NOR1-WI15/J01-NOR1-WI15 (43).JPG"",""image_name"":""J01-NOR1-WI15 (43).JPG""}}",4630157
"767",23278171,"not-logged-in-ccb1bef4b04890c4522b",NA,"ccb1bef4b04890c4522b",3054,"edited survey tool",5.7,"2016-12-14 15:01:26 UTC","","","{""session"":""08929e42041fd255a64cbdd1b5e9ff70e96db97ae192efc8d3f3ccabd3c93594"",""viewport"":{""width"":1920,""height"":1080},""started_at"":""2016-12-14T15:01:08.652Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:01:25.831Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""DGDMSTC"",""answers"":{""HWMN"":""1""},""filters"":{}},{""choice"":""HMN"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4630786"":{""retired"":{""id"":3163324,""workflow_id"":3054,""classifications_count"":6,""created_at"":""2016-12-14T15:01:26.263Z"",""updated_at"":""2017-02-13T03:32:52.272Z"",""retired_at"":""2017-02-13T03:32:52.269Z"",""subject_id"":4630786,""retirement_reason"":""other""},""id"":12055,""file_path"":""Z:/TransectTrailCamPics/WI15//JNT/J01-SKP1-WI15/JO1-SKP1-WI15 (81).JPG"",""image_name"":""JO1-SKP1-WI15 (81).JPG""}}",4630786
"768",23278173,"data610",4079,"100b7d7e0fbff570587a",3054,"edited survey tool",5.7,"2016-12-14 15:01:29 UTC","","","{""session"":""673603f107df4076b6784adf89bb3c658333a67afba6b08b3e946bf548d9a60c"",""viewport"":{""width"":1920,""height"":950},""started_at"":""2016-12-14T15:00:46.923Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:01:22.963Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4639603"":{""retired"":{""id"":3162503,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:42:41.758Z"",""updated_at"":""2016-12-16T20:20:13.536Z"",""retired_at"":""2016-12-16T20:20:13.519Z"",""subject_id"":4639603,""retirement_reason"":null},""id"":20323,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S02-TNW1-WI15/S02-TNW1-WI15 (1034).JPG"",""image_name"":""S02-TNW1-WI15 (1034).JPG""}}",4639603
"769",23278175,"girlwithtrowel",626573,"c39c10d78f51bdbedb98",3054,"edited survey tool",5.7,"2016-12-14 15:01:31 UTC","","","{""session"":""da768cd8c143efd4c9f36f17778bb524e6d41779a54e4709322d8fe24a9319c0"",""viewport"":{""width"":1280,""height"":934},""started_at"":""2016-12-14T15:01:19.851Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:01:30.719Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":674,""clientHeight"":479,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""RCCN"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4622315"":{""retired"":{""id"":3163327,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:31.351Z"",""updated_at"":""2016-12-19T08:26:33.931Z"",""retired_at"":""2016-12-19T08:26:33.920Z"",""subject_id"":4622315,""retirement_reason"":null},""id"":3748,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-GOM1-WI15/D03-GOM1-WI15 (68).JPG"",""image_name"":""D03-GOM1-WI15 (68).JPG""}}",4622315
"770",23278177,"not-logged-in-ccb1bef4b04890c4522b",NA,"ccb1bef4b04890c4522b",3054,"edited survey tool",5.7,"2016-12-14 15:01:32 UTC","","","{""session"":""08929e42041fd255a64cbdd1b5e9ff70e96db97ae192efc8d3f3ccabd3c93594"",""viewport"":{""width"":1920,""height"":1080},""started_at"":""2016-12-14T15:01:25.836Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:01:32.266Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4629840"":{""retired"":{""id"":3163329,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:32.763Z"",""updated_at"":""2016-12-17T16:18:19.194Z"",""retired_at"":""2016-12-17T16:18:19.134Z"",""subject_id"":4629840,""retirement_reason"":null},""id"":11109,""file_path"":""Z:/TransectTrailCamPics/WI15//JNT/J01-LMP1-WI15/J01-LMP1-WI15 (252).JPG"",""image_name"":""J01-LMP1-WI15 (252).JPG""}}",4629840
"771",23278178,"not-logged-in-e3f9a2035a59fc9c0a95",NA,"e3f9a2035a59fc9c0a95",3054,"edited survey tool",5.7,"2016-12-14 15:01:33 UTC","","","{""session"":""e03410b186a9cac8a4c50b870c66a72f56b39c1820e9b2e7f9bd31a862e4d7fe"",""viewport"":{""width"":1280,""height"":685},""started_at"":""2016-12-14T15:01:16.675Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:01:27.223Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":449,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4629187"":{""retired"":{""id"":3162844,""workflow_id"":3054,""classifications_count"":8,""created_at"":""2016-12-14T14:49:58.928Z"",""updated_at"":""2017-02-16T14:39:15.258Z"",""retired_at"":""2017-02-16T14:39:15.177Z"",""subject_id"":4629187,""retirement_reason"":""nothing_here""},""id"":10456,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D09-VTC1-WI15/D09-VTC1-WI15 (117).JPG"",""image_name"":""D09-VTC1-WI15 (117).JPG""}}",4629187
"772",23278180,"berez",1218637,"306cb8aa32de23e436db",3054,"edited survey tool",5.7,"2016-12-14 15:01:37 UTC","","","{""session"":""61b233b1cd58e250043520ea90b7bc20bd4b2460ae24326f2e1ca198a8491102"",""viewport"":{""width"":1366,""height"":662},""started_at"":""2016-12-14T15:02:44.643Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:02:57.436Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":737,""clientHeight"":525,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4638784"":{""retired"":{""id"":3163331,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:37.381Z"",""updated_at"":""2016-12-28T00:39:25.153Z"",""retired_at"":""2016-12-28T00:39:25.138Z"",""subject_id"":4638784,""retirement_reason"":null},""id"":19646,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R10-WCP3-WI15/R10-WCP3-WI15 (898).JPG"",""image_name"":""R10-WCP3-WI15 (898).JPG""}}",4638784
"773",23278183,"skaquilts",317899,"ef9c331ef4e27f488a24",3054,"edited survey tool",5.7,"2016-12-14 15:01:37 UTC","","","{""session"":""39fbf7d570acbb13c28f8bcd8c941d0e6727e36d23f87501936984878a4fd146"",""viewport"":{""width"":806,""height"":521},""started_at"":""2016-12-14T15:01:22.844Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"",""utc_offset"":""25200"",""finished_at"":""2016-12-14T15:01:37.415Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":714,""clientHeight"":508,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""SQRRLGR"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4622379"":{""retired"":{""id"":3162702,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:47:08.004Z"",""updated_at"":""2016-12-17T22:29:20.980Z"",""retired_at"":""2016-12-17T22:29:20.965Z"",""subject_id"":4622379,""retirement_reason"":null},""id"":3812,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-MFP2-WI15/D03-MFP2-WI15 (125).JPG"",""image_name"":""D03-MFP2-WI15 (125).JPG""}}",4622379
"774",23278184,"not-logged-in-ccb1bef4b04890c4522b",NA,"ccb1bef4b04890c4522b",3054,"edited survey tool",5.7,"2016-12-14 15:01:38 UTC","","","{""session"":""08929e42041fd255a64cbdd1b5e9ff70e96db97ae192efc8d3f3ccabd3c93594"",""viewport"":{""width"":1920,""height"":1080},""started_at"":""2016-12-14T15:01:32.270Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:01:38.025Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4643034"":{""retired"":{""id"":3162496,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:42:30.572Z"",""updated_at"":""2016-12-17T04:40:38.342Z"",""retired_at"":""2016-12-17T04:40:38.327Z"",""subject_id"":4643034,""retirement_reason"":null},""id"":23378,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S04-HAP1-WI15/S04-HAP1-WI15 (1279).JPG"",""image_name"":""S04-HAP1-WI15 (1279).JPG""}}",4643034
"775",23278185,"girlwithtrowel",626573,"c39c10d78f51bdbedb98",3054,"edited survey tool",5.7,"2016-12-14 15:01:39 UTC","","","{""session"":""da768cd8c143efd4c9f36f17778bb524e6d41779a54e4709322d8fe24a9319c0"",""viewport"":{""width"":1280,""height"":934},""started_at"":""2016-12-14T15:01:30.719Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:01:39.104Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":674,""clientHeight"":479,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4644850"":{""retired"":{""id"":3163334,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:39.616Z"",""updated_at"":""2016-12-16T18:36:34.887Z"",""retired_at"":""2016-12-16T18:36:34.860Z"",""subject_id"":4644850,""retirement_reason"":null},""id"":25195,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S04-SSP1-WI15/S04-SSP1-WI15 (383).JPG"",""image_name"":""S04-SSP1-WI15 (383).JPG""}}",4644850
"776",23278188,"not-logged-in-e3f9a2035a59fc9c0a95",NA,"e3f9a2035a59fc9c0a95",3054,"edited survey tool",5.7,"2016-12-14 15:01:42 UTC","","","{""session"":""e03410b186a9cac8a4c50b870c66a72f56b39c1820e9b2e7f9bd31a862e4d7fe"",""viewport"":{""width"":1280,""height"":685},""started_at"":""2016-12-14T15:01:27.230Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:01:35.591Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":449,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4637357"":{""retired"":{""id"":3163336,""workflow_id"":3054,""classifications_count"":8,""created_at"":""2016-12-14T15:01:42.186Z"",""updated_at"":""2017-01-19T20:49:02.576Z"",""retired_at"":""2017-01-19T20:49:02.573Z"",""subject_id"":4637357,""retirement_reason"":""nothing_here""},""id"":18217,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R10-WCP3-WI15/R10-WCP3-WI15 (1584).JPG"",""image_name"":""R10-WCP3-WI15 (1584).JPG""}}",4637357
"777",23278189,"berez",1218637,"306cb8aa32de23e436db",3054,"edited survey tool",5.7,"2016-12-14 15:01:42 UTC","","","{""session"":""61b233b1cd58e250043520ea90b7bc20bd4b2460ae24326f2e1ca198a8491102"",""viewport"":{""width"":1366,""height"":662},""started_at"":""2016-12-14T15:02:57.441Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:03:02.676Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":737,""clientHeight"":525,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4624931"":{""retired"":{""id"":3163338,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:42.543Z"",""updated_at"":""2016-12-23T04:20:16.289Z"",""retired_at"":""2016-12-23T04:20:16.284Z"",""subject_id"":4624931,""retirement_reason"":null},""id"":6200,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D04-RDP1-WI15/D04-RDP1-WI15 (928).JPG"",""image_name"":""D04-RDP1-WI15 (928).JPG""}}",4624931
"778",23278190,"not-logged-in-0835eaa2db2cbfaf7c1c",NA,"0835eaa2db2cbfaf7c1c",3054,"edited survey tool",5.7,"2016-12-14 15:01:42 UTC","","","{""session"":""fea5664dd353c5510b7909fba4c6d87a3c11840a729e6b8993ff35dbceb73a01"",""viewport"":{""width"":598,""height"":279},""started_at"":""2016-12-14T15:01:23.994Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 5.1; XT1032 Build/LPBS23.13-56-2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T15:01:43.009Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":353,""clientHeight"":251,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4628539"":{""retired"":{""id"":3163337,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T15:01:42.489Z"",""updated_at"":""2016-12-21T06:26:27.440Z"",""retired_at"":""2016-12-21T06:26:27.427Z"",""subject_id"":4628539,""retirement_reason"":null},""id"":9808,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D08-DAW3-WI15/D08-DAW3-WI15 (911).JPG"",""image_name"":""D08-DAW3-WI15 (911).JPG""}}",4628539
