row_id,classification_id,user_name,user_id,created_at,subject_ids,val
3673,29627291,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:05:56 UTC,5655978,Yes!
3674,29627295,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:05:56 UTC,5656015,Yes!
3675,29627302,gradiustheguide,1585816.0,2017-02-23 15:05:58 UTC,5656054,No.
3676,29627308,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:05:58 UTC,5656054,No.
3677,29627313,jkillion,1587650.0,2017-02-23 15:05:59 UTC,5656054,No.
3678,29627315,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:05:59 UTC,5656032,Yes!
3679,29627319,gradiustheguide,1585816.0,2017-02-23 15:06:00 UTC,5656055,Yes!
3680,29627322,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:01 UTC,5656069,Yes!
3681,29627329,gradiustheguide,1585816.0,2017-02-23 15:06:03 UTC,5656008,Yes!
3682,29627336,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:04 UTC,5656055,Yes!
3683,29627339,Lunaphyr,1569040.0,2017-02-23 15:06:04 UTC,5655978,Yes!
3684,29627343,jkillion,1587650.0,2017-02-23 15:06:04 UTC,5656051,Yes!
3685,29627344,not-logged-in-93b70e828ab7d2e1c480,,2017-02-23 15:06:05 UTC,5655979,Yes!
3686,29627349,gradiustheguide,1585816.0,2017-02-23 15:06:05 UTC,5656029,Yes!
3687,29627350,Pandarth,1572130.0,2017-02-23 15:06:05 UTC,5656015,Yes!
3688,29627351,thefrooch,1448779.0,2017-02-23 15:06:05 UTC,5656054,null
3689,29627354,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:06:06 UTC,5655992,Yes!
3690,29627355,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:06 UTC,5656034,No.
3691,29627359,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:06 UTC,5656025,Yes!
3692,29627362,not-logged-in-2ec461bfe70c5578d1d1,,2017-02-23 15:06:07 UTC,5656051,Yes!
3693,29627364,StarmanDM,1568114.0,2017-02-23 15:06:07 UTC,5656020,Yes!
3694,29627368,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:07 UTC,5656029,Yes!
3695,29627371,gradiustheguide,1585816.0,2017-02-23 15:06:08 UTC,5656051,Yes!
3696,29627374,jkillion,1587650.0,2017-02-23 15:06:08 UTC,5656029,Yes!
3697,29627377,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:09 UTC,5656052,Yes!
3698,29627381,Lunaphyr,1569040.0,2017-02-23 15:06:09 UTC,5656049,Yes!
3699,29627384,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:09 UTC,5656020,Yes!
3700,29627385,sheba42,1580965.0,2017-02-23 15:06:10 UTC,5656041,null
3701,29627387,thefrooch,1448779.0,2017-02-23 15:06:10 UTC,5656013,null
3702,29627392,not-logged-in-93b70e828ab7d2e1c480,,2017-02-23 15:06:10 UTC,5655992,Yes!
3703,29627393,gradiustheguide,1585816.0,2017-02-23 15:06:10 UTC,5656025,Yes!
3704,29627394,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:10 UTC,5656013,Yes!
3705,29627404,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:12 UTC,5656065,Yes!
3706,29627407,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:13 UTC,5656049,Yes!
3707,29627408,StarmanDM,1568114.0,2017-02-23 15:06:13 UTC,5656015,Yes!
3708,29627411,thefrooch,1448779.0,2017-02-23 15:06:13 UTC,5656025,null
3709,29627418,gradiustheguide,1585816.0,2017-02-23 15:06:14 UTC,5656029,Yes!
3710,29627421,jkillion,1587650.0,2017-02-23 15:06:14 UTC,5656008,Yes!
3711,29627424,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:15 UTC,5656052,Yes!
3712,29627427,not-logged-in-93b70e828ab7d2e1c480,,2017-02-23 15:06:15 UTC,5656020,Yes!
3713,29627428,thefrooch,1448779.0,2017-02-23 15:06:15 UTC,5656052,null
3714,29627429,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:15 UTC,5656041,Yes!
3715,29627433,gradiustheguide,1585816.0,2017-02-23 15:06:16 UTC,5656008,Yes!
3716,29627441,jkillion,1587650.0,2017-02-23 15:06:18 UTC,5656069,Yes!
3717,29627442,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:18 UTC,5656051,Yes!
3718,29627443,thefrooch,1448779.0,2017-02-23 15:06:18 UTC,5656065,null
3719,29627444,gradiustheguide,1585816.0,2017-02-23 15:06:18 UTC,5656065,Yes!
3720,29627450,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:20 UTC,5655992,Yes!
3721,29627453,gradiustheguide,1585816.0,2017-02-23 15:06:20 UTC,5656051,Yes!
3722,29627461,not-logged-in-93b70e828ab7d2e1c480,,2017-02-23 15:06:21 UTC,5656015,Yes!
3723,29627463,StarmanDM,1568114.0,2017-02-23 15:06:21 UTC,5656014,No.
3724,29627471,gradiustheguide,1585816.0,2017-02-23 15:06:22 UTC,5656052,Yes!
3725,29627475,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:23 UTC,5656055,Yes!
3726,29627479,jkillion,1587650.0,2017-02-23 15:06:23 UTC,5656052,Yes!
3727,29627481,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:23 UTC,5655979,Yes!
3728,29627490,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:25 UTC,5656008,Yes!
3729,29627494,StarmanDM,1568114.0,2017-02-23 15:06:26 UTC,5656032,Yes!
3730,29627499,gradiustheguide,1585816.0,2017-02-23 15:06:27 UTC,5656054,No.
3731,29627512,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:28 UTC,5655992,Yes!
3732,29627515,gradiustheguide,1585816.0,2017-02-23 15:06:28 UTC,5656013,Yes!
3733,29627520,not-logged-in-600c4cfcaf2b6472bd8b,,2017-02-23 15:06:29 UTC,5656054,No.
3734,29627522,jkillion,1587650.0,2017-02-23 15:06:29 UTC,5656055,Yes!
3735,29627525,gradiustheguide,1585816.0,2017-02-23 15:06:31 UTC,5656055,Yes!
3736,29627531,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:32 UTC,5656034,No.
3737,29627538,jkillion,1587650.0,2017-02-23 15:06:33 UTC,5656065,Yes!
3738,29627545,gradiustheguide,1585816.0,2017-02-23 15:06:35 UTC,5656069,Yes!
3739,29627551,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:35 UTC,5655978,Yes!
3740,29627555,gradiustheguide,1585816.0,2017-02-23 15:06:36 UTC,5656055,Yes!
3741,29627566,jkillion,1587650.0,2017-02-23 15:06:38 UTC,5656013,Yes!
3742,29627570,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:06:38 UTC,5656041,Yes!
3743,29627571,gradiustheguide,1585816.0,2017-02-23 15:06:38 UTC,5656065,Yes!
3744,29627579,gradiustheguide,1585816.0,2017-02-23 15:06:40 UTC,5656051,Yes!
3745,29627586,jkillion,1587650.0,2017-02-23 15:06:42 UTC,5656008,Yes!
3746,29627588,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:06:42 UTC,5656014,No.
3747,29627591,gradiustheguide,1585816.0,2017-02-23 15:06:42 UTC,5656052,Yes!
3748,29627595,sheba42,1580965.0,2017-02-23 15:06:43 UTC,5656034,No.
3749,29627600,gradiustheguide,1585816.0,2017-02-23 15:06:44 UTC,5656008,Yes!
3750,29627611,jkillion,1587650.0,2017-02-23 15:06:46 UTC,5656051,Yes!
3751,29627632,sheba42,1580965.0,2017-02-23 15:06:50 UTC,5655992,Yes!
3752,29627634,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:06:50 UTC,5655979,Yes!
3753,29627638,StarmanDM,1568114.0,2017-02-23 15:06:50 UTC,5656013,Yes!
3754,29627649,J.Anna,313044.0,2017-02-23 15:06:52 UTC,5656069,Yes!
3755,29627652,jkillion,1587650.0,2017-02-23 15:06:53 UTC,5656052,Yes!
3756,29627657,gradiustheguide,1585816.0,2017-02-23 15:06:54 UTC,5656025,null
3757,29627659,StarmanDM,1568114.0,2017-02-23 15:06:54 UTC,5656055,Yes!
3758,29627668,sheba42,1580965.0,2017-02-23 15:06:56 UTC,5656032,Yes!
3759,29627678,StarmanDM,1568114.0,2017-02-23 15:06:58 UTC,5656025,Yes!
3760,29627683,jkillion,1587650.0,2017-02-23 15:06:58 UTC,5656025,Yes!
3761,29627689,StephaniePrez,1581854.0,2017-02-23 15:07:01 UTC,5656013,Yes!
3762,29627694,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:02 UTC,5655978,Yes!
3763,29627702,StarmanDM,1568114.0,2017-02-23 15:07:03 UTC,5656051,Yes!
3764,29627703,jkillion,1587650.0,2017-02-23 15:07:03 UTC,5656029,Yes!
3765,29627704,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:07:03 UTC,5655992,Yes!
3766,29627714,sheba42,1580965.0,2017-02-23 15:07:06 UTC,5656014,No.
3767,29627720,jkillion,1587650.0,2017-02-23 15:07:07 UTC,5656055,null
3768,29627721,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:08 UTC,5656020,Yes!
3769,29627725,Jooee,1429951.0,2017-02-23 15:07:08 UTC,5656069,Yes!
3770,29627728,StarmanDM,1568114.0,2017-02-23 15:07:09 UTC,5656008,Yes!
3771,29627740,sheba42,1580965.0,2017-02-23 15:07:11 UTC,5656049,Yes!
3772,29627753,Jooee,1429951.0,2017-02-23 15:07:14 UTC,5656013,Yes!
3773,29627758,StarmanDM,1568114.0,2017-02-23 15:07:14 UTC,5656069,Yes!
3774,29627763,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:15 UTC,5656041,Yes!
3775,29627766,Jooee,1429951.0,2017-02-23 15:07:16 UTC,5656065,Yes!
3776,29627773,sheba42,1580965.0,2017-02-23 15:07:18 UTC,5656015,Yes!
3777,29627782,Jooee,1429951.0,2017-02-23 15:07:19 UTC,5656054,No.
3778,29627789,StarmanDM,1568114.0,2017-02-23 15:07:21 UTC,5656054,No.
3779,29627791,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:21 UTC,5656049,Yes!
3780,29627795,Jooee,1429951.0,2017-02-23 15:07:22 UTC,5656008,Yes!
3781,29627800,not-logged-in-b820d7a48c57032dc92e,,2017-02-23 15:07:22 UTC,5656049,Yes!
3782,29627809,StarmanDM,1568114.0,2017-02-23 15:07:24 UTC,5656065,Yes!
3783,29627812,Jooee,1429951.0,2017-02-23 15:07:24 UTC,5656055,Yes!
3784,29627822,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:07:26 UTC,5656034,No.
3785,29627823,Jooee,1429951.0,2017-02-23 15:07:26 UTC,5656069,Yes!
3786,29627835,Jooee,1429951.0,2017-02-23 15:07:28 UTC,5656029,Yes!
3787,29627838,StarmanDM,1568114.0,2017-02-23 15:07:28 UTC,5656052,Yes!
3788,29627840,sheba42,1580965.0,2017-02-23 15:07:28 UTC,5655979,Yes!
3789,29627842,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:29 UTC,5656032,Yes!
3790,29627846,madisonhanson,1569171.0,2017-02-23 15:07:29 UTC,5656032,Yes!
3791,29627847,Jooee,1429951.0,2017-02-23 15:07:29 UTC,5656025,Yes!
3792,29627857,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:07:32 UTC,5655979,Yes!
3793,29627860,StarmanDM,1568114.0,2017-02-23 15:07:32 UTC,5656029,Yes!
3794,29627862,J.Anna,313044.0,2017-02-23 15:07:32 UTC,5656008,Yes!
3795,29627863,Jooee,1429951.0,2017-02-23 15:07:32 UTC,5656051,Yes!
3796,29627867,LindaLynch,1514982.0,2017-02-23 15:07:33 UTC,5656032,Yes!
3797,29627872,Pier1,1573980.0,2017-02-23 15:07:34 UTC,5656020,Yes!
3798,29627873,StarmanDM,1568114.0,2017-02-23 15:07:34 UTC,5656065,Yes!
3799,29627874,Jooee,1429951.0,2017-02-23 15:07:34 UTC,5656052,Yes!
3800,29627878,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:35 UTC,5656065,Yes!
3801,29627883,sheba42,1580965.0,2017-02-23 15:07:36 UTC,5655978,Yes!
3802,29627887,StarmanDM,1568114.0,2017-02-23 15:07:36 UTC,5656055,Yes!
3803,29627892,Jooee,1429951.0,2017-02-23 15:07:37 UTC,5655979,Yes!
3804,29627900,madisonhanson,1569171.0,2017-02-23 15:07:39 UTC,5656014,No.
3805,29627901,StarmanDM,1568114.0,2017-02-23 15:07:39 UTC,5656008,Yes!
3806,29627906,J.Anna,313044.0,2017-02-23 15:07:40 UTC,5656025,Yes!
3807,29627907,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:40 UTC,5656055,Yes!
3808,29627911,Jooee,1429951.0,2017-02-23 15:07:41 UTC,5655992,Yes!
3809,29627913,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:07:41 UTC,5655978,Yes!
3810,29627914,Pier1,1573980.0,2017-02-23 15:07:41 UTC,5656049,Yes!
3811,29627917,sheba42,1580965.0,2017-02-23 15:07:43 UTC,5656020,Yes!
3812,29627922,Jooee,1429951.0,2017-02-23 15:07:44 UTC,5656020,Yes!
3813,29627926,J.Anna,313044.0,2017-02-23 15:07:45 UTC,5656052,Yes!
3814,29627930,madisonhanson,1569171.0,2017-02-23 15:07:45 UTC,5656032,Yes!
3815,29627933,Pier1,1573980.0,2017-02-23 15:07:45 UTC,5655979,Yes!
3816,29627934,StephaniePrez,1581854.0,2017-02-23 15:07:45 UTC,5656008,Yes!
3817,29627941,Jooee,1429951.0,2017-02-23 15:07:47 UTC,5656015,Yes!
3818,29627950,LindaLynch,1514982.0,2017-02-23 15:07:48 UTC,5655978,Yes!
3819,29627952,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:07:49 UTC,5656014,No.
3820,29627953,StephaniePrez,1581854.0,2017-02-23 15:07:49 UTC,5656054,No.
3821,29627954,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:49 UTC,5656052,Yes!
3822,29627956,Paksenarrion,1553829.0,2017-02-23 15:07:49 UTC,5656041,Yes!
3823,29627959,sheba42,1580965.0,2017-02-23 15:07:50 UTC,5655978,Yes!
3824,29627960,Pier1,1573980.0,2017-02-23 15:07:50 UTC,5655992,Yes!
3825,29627961,Jooee,1429951.0,2017-02-23 15:07:50 UTC,5656041,Yes!
3826,29627964,madisonhanson,1569171.0,2017-02-23 15:07:51 UTC,5656034,No.
3827,29627967,LindaLynch,1514982.0,2017-02-23 15:07:51 UTC,5656020,Yes!
3828,29627969,J.Anna,313044.0,2017-02-23 15:07:52 UTC,5656054,No.
3829,29627973,StephaniePrez,1581854.0,2017-02-23 15:07:52 UTC,5656065,Yes!
3830,29627975,Jooee,1429951.0,2017-02-23 15:07:53 UTC,5656032,Yes!
3831,29627977,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:07:53 UTC,5656015,Yes!
3832,29627979,madisonhanson,1569171.0,2017-02-23 15:07:54 UTC,5656020,Yes!
3833,29627986,Paksenarrion,1553829.0,2017-02-23 15:07:54 UTC,5655992,Yes!
3834,29627988,loni53,1500124.0,2017-02-23 15:07:55 UTC,5655992,Yes!
3835,29627989,StephaniePrez,1581854.0,2017-02-23 15:07:55 UTC,5656069,null
3836,29627990,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:07:55 UTC,5656008,Yes!
3837,29627991,StarmanDM,1568114.0,2017-02-23 15:07:55 UTC,5656051,Yes!
3838,29627994,StephaniePrez,1581854.0,2017-02-23 15:07:56 UTC,5656051,null
3839,29628000,sheba42,1580965.0,2017-02-23 15:07:56 UTC,5655992,Yes!
3840,29628002,StephaniePrez,1581854.0,2017-02-23 15:07:57 UTC,5656029,null
3841,29628006,Paksenarrion,1553829.0,2017-02-23 15:07:57 UTC,5656032,Yes!
3842,29628008,Jooee,1429951.0,2017-02-23 15:07:57 UTC,5656014,null
3843,29628014,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:07:58 UTC,5656032,Yes!
3844,29628016,StephaniePrez,1581854.0,2017-02-23 15:07:58 UTC,5656055,null
3845,29628017,StarmanDM,1568114.0,2017-02-23 15:07:58 UTC,5656052,Yes!
3846,29628027,LindaLynch,1514982.0,2017-02-23 15:07:59 UTC,5656014,No.
3847,29628029,StephaniePrez,1581854.0,2017-02-23 15:07:59 UTC,5656052,null
3848,29628031,Paksenarrion,1553829.0,2017-02-23 15:07:59 UTC,5656069,Yes!
3849,29628038,StarmanDM,1568114.0,2017-02-23 15:08:01 UTC,5656054,Yes!
3850,29628039,StephaniePrez,1581854.0,2017-02-23 15:08:01 UTC,5656025,null
3851,29628041,Pier1,1573980.0,2017-02-23 15:08:01 UTC,5656034,No.
3852,29628042,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:08:02 UTC,5656025,Yes!
3853,29628043,Paksenarrion,1553829.0,2017-02-23 15:08:02 UTC,5656055,Yes!
3854,29628046,StephaniePrez,1581854.0,2017-02-23 15:08:02 UTC,5656008,null
3855,29628047,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:08:02 UTC,5656041,Yes!
3856,29628050,StarmanDM,1568114.0,2017-02-23 15:08:03 UTC,5656025,Yes!
3857,29628055,LindaLynch,1514982.0,2017-02-23 15:08:03 UTC,5656015,Yes!
3858,29628056,webbud65,1586879.0,2017-02-23 15:08:03 UTC,5655992,Yes!
3859,29628063,sheba42,1580965.0,2017-02-23 15:08:04 UTC,5656049,Yes!
3860,29628064,StarmanDM,1568114.0,2017-02-23 15:08:05 UTC,5656013,Yes!
3861,29628068,Pier1,1573980.0,2017-02-23 15:08:05 UTC,5656015,Yes!
3862,29628069,Paksenarrion,1553829.0,2017-02-23 15:08:05 UTC,5656008,Yes!
3863,29628073,LindaLynch,1514982.0,2017-02-23 15:08:06 UTC,5655992,Yes!
3864,29628076,StarmanDM,1568114.0,2017-02-23 15:08:06 UTC,5656069,Yes!
3865,29628079,loni53,1500124.0,2017-02-23 15:08:07 UTC,5656020,Yes!
3866,29628083,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:08:07 UTC,5656020,Yes!
3867,29628096,StarmanDM,1568114.0,2017-02-23 15:08:09 UTC,5656025,Yes!
3868,29628098,Pier1,1573980.0,2017-02-23 15:08:09 UTC,5656032,Yes!
3869,29628100,sheba42,1580965.0,2017-02-23 15:08:10 UTC,5656032,Yes!
3870,29628104,J.Anna,313044.0,2017-02-23 15:08:10 UTC,5656065,Yes!
3871,29628111,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:08:11 UTC,5656049,Yes!
3872,29628112,StarmanDM,1568114.0,2017-02-23 15:08:11 UTC,5656051,Yes!
3873,29628118,Paksenarrion,1553829.0,2017-02-23 15:08:12 UTC,5656051,Yes!
3874,29628122,Pier1,1573980.0,2017-02-23 15:08:13 UTC,5656041,Yes!
3875,29628127,J.Anna,313044.0,2017-02-23 15:08:13 UTC,5656051,Yes!
3876,29628130,StarmanDM,1568114.0,2017-02-23 15:08:14 UTC,5656054,No.
3877,29628132,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:08:14 UTC,5656032,Yes!
3878,29628133,LindaLynch,1514982.0,2017-02-23 15:08:14 UTC,5656034,No.
3879,29628138,Paksenarrion,1553829.0,2017-02-23 15:08:15 UTC,5656052,Yes!
3880,29628145,StarmanDM,1568114.0,2017-02-23 15:08:16 UTC,5656008,Yes!
3881,29628150,sheba42,1580965.0,2017-02-23 15:08:16 UTC,5655979,Yes!
3882,29628155,Pier1,1573980.0,2017-02-23 15:08:17 UTC,5655978,Yes!
3883,29628159,LindaLynch,1514982.0,2017-02-23 15:08:17 UTC,5656041,Yes!
3884,29628160,Paksenarrion,1553829.0,2017-02-23 15:08:17 UTC,5656025,Yes!
3885,29628162,loni53,1500124.0,2017-02-23 15:08:18 UTC,5656034,No.
3886,29628164,J.Anna,313044.0,2017-02-23 15:08:18 UTC,5656055,Yes!
3887,29628167,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:08:18 UTC,5655979,Yes!
3888,29628179,Paksenarrion,1553829.0,2017-02-23 15:08:20 UTC,5656013,Yes!
3889,29628184,LindaLynch,1514982.0,2017-02-23 15:08:21 UTC,5655979,Yes!
3890,29628186,sheba42,1580965.0,2017-02-23 15:08:21 UTC,5656014,No.
3891,29628198,Paksenarrion,1553829.0,2017-02-23 15:08:23 UTC,5656029,Yes!
3892,29628205,J.Anna,313044.0,2017-02-23 15:08:23 UTC,5656013,Yes!
3893,29628208,LindaLynch,1514982.0,2017-02-23 15:08:24 UTC,5656049,Yes!
3894,29628211,loni53,1500124.0,2017-02-23 15:08:24 UTC,5656032,Yes!
3895,29628213,Pier1,1573980.0,2017-02-23 15:08:24 UTC,5656014,No.
3896,29628216,not-logged-in-ffdd4bd47710dc806aa0,,2017-02-23 15:08:25 UTC,5656041,Yes!
3897,29628221,StarmanDM,1568114.0,2017-02-23 15:08:26 UTC,5656013,Yes!
3898,29628223,LindaLynch,1514982.0,2017-02-23 15:08:26 UTC,5656055,Yes!
3899,29628232,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:08:27 UTC,5656034,No.
3900,29628235,Pier1,1573980.0,2017-02-23 15:08:27 UTC,5656013,Yes!
3901,29628236,Paksenarrion,1553829.0,2017-02-23 15:08:27 UTC,5656054,No.
3902,29628237,J.Anna,313044.0,2017-02-23 15:08:28 UTC,5656029,Yes!
3903,29628244,LindaLynch,1514982.0,2017-02-23 15:08:30 UTC,5656069,Yes!
3904,29628245,loni53,1500124.0,2017-02-23 15:08:30 UTC,5656015,Yes!
3905,29628246,J.Anna,313044.0,2017-02-23 15:08:30 UTC,5656051,Yes!
3906,29628250,Pier1,1573980.0,2017-02-23 15:08:31 UTC,5656069,Yes!
3907,29628251,not-logged-in-ba64758c42f04de64885,,2017-02-23 15:08:31 UTC,5656020,null
3908,29628261,Paksenarrion,1553829.0,2017-02-23 15:08:32 UTC,5656065,Yes!
3909,29628265,J.Anna,313044.0,2017-02-23 15:08:33 UTC,5656054,No.
3910,29628266,LindaLynch,1514982.0,2017-02-23 15:08:34 UTC,5656052,Yes!
3911,29628277,Pier1,1573980.0,2017-02-23 15:08:36 UTC,5656025,Yes!
3912,29628283,Paksenarrion,1553829.0,2017-02-23 15:08:37 UTC,5656054,No.
3913,29628286,LindaLynch,1514982.0,2017-02-23 15:08:38 UTC,5656008,Yes!
3914,29628294,loni53,1500124.0,2017-02-23 15:08:39 UTC,5656041,Yes!
3915,29628299,LindaLynch,1514982.0,2017-02-23 15:08:40 UTC,5656025,Yes!
3916,29628315,LindaLynch,1514982.0,2017-02-23 15:08:43 UTC,5656051,Yes!
3917,29628329,LindaLynch,1514982.0,2017-02-23 15:08:47 UTC,5656013,Yes!
3918,29628333,loni53,1500124.0,2017-02-23 15:08:48 UTC,5655978,Yes!
3919,29628350,allen2736,1581953.0,2017-02-23 15:08:51 UTC,5656051,Yes!
3920,29628354,LindaLynch,1514982.0,2017-02-23 15:08:53 UTC,5656054,No.
3921,29628373,J.Anna,313044.0,2017-02-23 15:08:57 UTC,5656052,Yes!
3922,29628381,allen2736,1581953.0,2017-02-23 15:08:58 UTC,5656013,Yes!
3923,29628393,J.Anna,313044.0,2017-02-23 15:09:01 UTC,5656065,Yes!
3924,29628402,allen2736,1581953.0,2017-02-23 15:09:03 UTC,5656052,Yes!
3925,29628417,allen2736,1581953.0,2017-02-23 15:09:06 UTC,5656069,Yes!
3926,29628427,loni53,1500124.0,2017-02-23 15:09:09 UTC,5656049,Yes!
3927,29628428,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:09:09 UTC,5656013,Yes!
3928,29628433,LindaLynch,1514982.0,2017-02-23 15:09:10 UTC,5656029,Yes!
3929,29628435,sheba42,1580965.0,2017-02-23 15:09:10 UTC,5656041,null
3930,29628438,allen2736,1581953.0,2017-02-23 15:09:11 UTC,5656055,Yes!
3931,29628448,LindaLynch,1514982.0,2017-02-23 15:09:13 UTC,5656065,Yes!
3932,29628451,allen2736,1581953.0,2017-02-23 15:09:14 UTC,5656029,Yes!
3933,29628454,loni53,1500124.0,2017-02-23 15:09:14 UTC,5655979,Yes!
3934,29628465,LindaLynch,1514982.0,2017-02-23 15:09:17 UTC,5656052,Yes!
3935,29628472,allen2736,1581953.0,2017-02-23 15:09:18 UTC,5656025,Yes!
3936,29628478,LindaLynch,1514982.0,2017-02-23 15:09:19 UTC,5656029,Yes!
3937,29628495,LindaLynch,1514982.0,2017-02-23 15:09:22 UTC,5656055,Yes!
3938,29628504,allen2736,1581953.0,2017-02-23 15:09:24 UTC,5656054,No.
3939,29628515,allen2736,1581953.0,2017-02-23 15:09:27 UTC,5656008,Yes!
3940,29628517,msfgsw,1580422.0,2017-02-23 15:09:28 UTC,5656029,Yes!
3941,29628526,allen2736,1581953.0,2017-02-23 15:09:30 UTC,5656065,Yes!
3942,29628528,jeepkate23,1425542.0,2017-02-23 15:09:31 UTC,5655978,Yes!
3943,29628535,not-logged-in-30a5b613735142cc448f,,2017-02-23 15:09:32 UTC,5656054,No.
3944,29628556,jeepkate23,1425542.0,2017-02-23 15:09:36 UTC,5656034,No.
3945,29628568,msfgsw,1580422.0,2017-02-23 15:09:38 UTC,5656065,Yes!
3946,29628573,allen2736,1581953.0,2017-02-23 15:09:39 UTC,5655979,Yes!
3947,29628580,loni53,1500124.0,2017-02-23 15:09:40 UTC,5656014,No.
3948,29628582,jeepkate23,1425542.0,2017-02-23 15:09:41 UTC,5656049,Yes!
3949,29628593,allen2736,1581953.0,2017-02-23 15:09:44 UTC,5656034,No.
3950,29628597,jeepkate23,1425542.0,2017-02-23 15:09:45 UTC,5655979,Yes!
3951,29628603,allen2736,1581953.0,2017-02-23 15:09:46 UTC,5656041,Yes!
3952,29628605,loni53,1500124.0,2017-02-23 15:09:47 UTC,5656055,Yes!
3953,29628610,not-logged-in-22b1728913084d33278f,,2017-02-23 15:09:47 UTC,5656055,Yes!
3954,29628612,msfgsw,1580422.0,2017-02-23 15:09:48 UTC,5656055,Yes!
3955,29628616,jeepkate23,1425542.0,2017-02-23 15:09:48 UTC,5655992,Yes!
3956,29628619,allen2736,1581953.0,2017-02-23 15:09:49 UTC,5656049,Yes!
3957,29628630,not-logged-in-7caf051dfad602b2e0a1,,2017-02-23 15:09:52 UTC,5656032,Yes!
3958,29628632,jeepkate23,1425542.0,2017-02-23 15:09:52 UTC,5656020,Yes!
3959,29628633,J.Anna,313044.0,2017-02-23 15:09:52 UTC,5656013,null
3960,29628639,allen2736,1581953.0,2017-02-23 15:09:53 UTC,5655992,Yes!
3961,29628640,loni53,1500124.0,2017-02-23 15:09:53 UTC,5656051,Yes!
3962,29628652,msfgsw,1580422.0,2017-02-23 15:09:56 UTC,5656013,Yes!
3963,29628662,allen2736,1581953.0,2017-02-23 15:09:58 UTC,5655978,Yes!
3964,29628667,jeepkate23,1425542.0,2017-02-23 15:09:58 UTC,5656041,Yes!
3965,29628682,jeepkate23,1425542.0,2017-02-23 15:10:02 UTC,5656014,No.
3966,29628684,msfgsw,1580422.0,2017-02-23 15:10:03 UTC,5656054,No.
3967,29628686,loni53,1500124.0,2017-02-23 15:10:03 UTC,5656052,Yes!
3968,29628690,allen2736,1581953.0,2017-02-23 15:10:03 UTC,5656014,No.
3969,29628695,not-logged-in-21e44a2039ac23cb6990,,2017-02-23 15:10:04 UTC,5656055,Yes!
3970,29628699,not-logged-in-7caf051dfad602b2e0a1,,2017-02-23 15:10:04 UTC,5655992,Yes!
